priority_tier,priority_score,study_row_id,record_id,study_label,parameter_evidence_scope,target_parameter_path,provisional_implementation_hint,current_atomic_status,review_action,review_decision,value_normalized,reviewer_note,review_date
P2,82.87,doi:10.1016/j.bodyim.2024.101777,body_image_social_cognition_2024,The impact of body image on social cognition: Fear of negative evaluation mediates the relationship between body surveillance and interpersonal distance in women.,none,target.trial_sequence.iti_distribution,backend_schema_only,source_unavailable,acquire_or_open_source_then_review_atomic_leaf,,,,
P2,82.87,doi:10.1016/j.bodyim.2024.101777,body_image_social_cognition_2024,The impact of body image on social cognition: Fear of negative evaluation mediates the relationship between body surveillance and interpersonal distance in women.,none,target.trial_sequence.iti_policy,backend_schema_only,source_unavailable,acquire_or_open_source_then_review_atomic_leaf,,,,
P2,82.87,doi:10.1016/j.bodyim.2024.101777,body_image_social_cognition_2024,The impact of body image on social cognition: Fear of negative evaluation mediates the relationship between body surveillance and interpersonal distance in women.,none,target.trial_sequence.iti_values_or_range_ms,backend_schema_only,source_unavailable,acquire_or_open_source_then_review_atomic_leaf,,,,
P2,82.87,doi:10.1016/j.bodyim.2024.101777,body_image_social_cognition_2024,The impact of body image on social cognition: Fear of negative evaluation mediates the relationship between body surveillance and interpersonal distance in women.,none,target.trial_sequence.post_sound_silence_ms,backend_schema_only,source_unavailable,acquire_or_open_source_then_review_atomic_leaf,,,,
P2,82.87,doi:10.1016/j.bodyim.2024.101777,body_image_social_cognition_2024,The impact of body image on social cognition: Fear of negative evaluation mediates the relationship between body surveillance and interpersonal distance in women.,none,target.trial_sequence.pre_sound_silence_ms,backend_schema_only,source_unavailable,acquire_or_open_source_then_review_atomic_leaf,,,,
P2,82.87,doi:10.1016/j.bodyim.2024.101777,body_image_social_cognition_2024,The impact of body image on social cognition: Fear of negative evaluation mediates the relationship between body surveillance and interpersonal distance in women.,none,target.trial_sequence.row_audio_tactile_percentage,backend_schema_only,source_unavailable,acquire_or_open_source_then_review_atomic_leaf,,,,
P2,82.87,doi:10.1016/j.bodyim.2024.101777,body_image_social_cognition_2024,The impact of body image on social cognition: Fear of negative evaluation mediates the relationship between body surveillance and interpersonal distance in women.,none,target.trial_sequence.row_baseline_percentage,backend_schema_only,source_unavailable,acquire_or_open_source_then_review_atomic_leaf,,,,
P2,82.87,doi:10.1016/j.bodyim.2024.101777,body_image_social_cognition_2024,The impact of body image on social cognition: Fear of negative evaluation mediates the relationship between body surveillance and interpersonal distance in women.,none,target.trial_sequence.row_catch_percentage,backend_schema_only,source_unavailable,acquire_or_open_source_then_review_atomic_leaf,,,,
P2,82.87,doi:10.1016/j.bodyim.2024.101777,body_image_social_cognition_2024,The impact of body image on social cognition: Fear of negative evaluation mediates the relationship between body surveillance and interpersonal distance in women.,none,target.trial_sequence.row_soa_overrides_ms,backend_schema_only,source_unavailable,acquire_or_open_source_then_review_atomic_leaf,,,,
P2,82.87,doi:10.1016/j.bodyim.2024.101777,body_image_social_cognition_2024,The impact of body image on social cognition: Fear of negative evaluation mediates the relationship between body surveillance and interpersonal distance in women.,none,target.trial_sequence.row_spatial_overrides_cm,backend_schema_only,source_unavailable,acquire_or_open_source_then_review_atomic_leaf,,,,
P2,82.87,doi:10.1016/j.bodyim.2024.101777,body_image_social_cognition_2024,The impact of body image on social cognition: Fear of negative evaluation mediates the relationship between body surveillance and interpersonal distance in women.,none,target.trial_sequence.task_sequence_rules,backend_schema_only,source_unavailable,acquire_or_open_source_then_review_atomic_leaf,,,,
P2,82.8,doi:10.1073/pnas.2516229122,interoception_exteroception_2025,"Interoception vs. Exteroception: Cardiac interoception competes with tactile perception, yet also facilitates self-relevance encoding.",none,target.study.participant_code_policy,fixed_policy_not_configurable,not_covered_by_current_audit,review_new_atomic_leaf_from_primary_source,,,,
P2,82.78,doi:10.1371/journal.pone.0044306,canzoneri_2012_dynamic_sounds,Dynamic sounds capture the boundaries of peripersonal space representation in humans.,none,target.analysis.aggregation_mode,analysis_only,not_covered_by_current_audit,review_new_atomic_leaf_from_primary_source,,,,
P2,82.78,doi:10.1371/journal.pone.0044306,canzoneri_2012_dynamic_sounds,Dynamic sounds capture the boundaries of peripersonal space representation in humans.,none,target.analysis.alpha,analysis_only,not_covered_by_current_audit,review_new_atomic_leaf_from_primary_source,,,,
P2,82.78,doi:10.1371/journal.pone.0044306,canzoneri_2012_dynamic_sounds,Dynamic sounds capture the boundaries of peripersonal space representation in humans.,none,target.analysis.analysis_outlier_rule,analysis_only,not_covered_by_current_audit,review_new_atomic_leaf_from_primary_source,,,,
P2,82.78,doi:10.1371/journal.pone.0044306,canzoneri_2012_dynamic_sounds,Dynamic sounds capture the boundaries of peripersonal space representation in humans.,none,target.analysis.baseline_correction_method,analysis_only,not_covered_by_current_audit,review_new_atomic_leaf_from_primary_source,,,,
P2,82.78,doi:10.1371/journal.pone.0044306,canzoneri_2012_dynamic_sounds,Dynamic sounds capture the boundaries of peripersonal space representation in humans.,none,target.analysis.candidate_models,analysis_only,not_covered_by_current_audit,review_new_atomic_leaf_from_primary_source,,,,
P2,82.78,doi:10.1371/journal.pone.0044306,canzoneri_2012_dynamic_sounds,Dynamic sounds capture the boundaries of peripersonal space representation in humans.,none,target.analysis.fit_metric_fallback,analysis_only,not_covered_by_current_audit,review_new_atomic_leaf_from_primary_source,,,,
P2,82.78,doi:10.1371/journal.pone.0044306,canzoneri_2012_dynamic_sounds,Dynamic sounds capture the boundaries of peripersonal space representation in humans.,none,target.analysis.grouping_factors,analysis_only,not_covered_by_current_audit,review_new_atomic_leaf_from_primary_source,,,,
P2,82.78,doi:10.1371/journal.pone.0044306,canzoneri_2012_dynamic_sounds,Dynamic sounds capture the boundaries of peripersonal space representation in humans.,none,target.analysis.min_points_linear_log,analysis_only,not_covered_by_current_audit,review_new_atomic_leaf_from_primary_source,,,,
P2,82.78,doi:10.1371/journal.pone.0044306,canzoneri_2012_dynamic_sounds,Dynamic sounds capture the boundaries of peripersonal space representation in humans.,none,target.analysis.min_points_sigmoid,analysis_only,not_covered_by_current_audit,review_new_atomic_leaf_from_primary_source,,,,
P2,82.78,doi:10.1371/journal.pone.0044306,canzoneri_2012_dynamic_sounds,Dynamic sounds capture the boundaries of peripersonal space representation in humans.,none,target.analysis.model_selection_criterion,analysis_only,not_covered_by_current_audit,review_new_atomic_leaf_from_primary_source,,,,
P2,82.78,doi:10.1371/journal.pone.0044306,canzoneri_2012_dynamic_sounds,Dynamic sounds capture the boundaries of peripersonal space representation in humans.,none,target.analysis.nuisance_terms,analysis_only,not_covered_by_current_audit,review_new_atomic_leaf_from_primary_source,,,,
P2,82.78,doi:10.1371/journal.pone.0044306,canzoneri_2012_dynamic_sounds,Dynamic sounds capture the boundaries of peripersonal space representation in humans.,none,target.analysis.pps_visualization_forms,analysis_only,not_covered_by_current_audit,review_new_atomic_leaf_from_primary_source,,,,
P2,82.78,doi:10.1371/journal.pone.0044306,canzoneri_2012_dynamic_sounds,Dynamic sounds capture the boundaries of peripersonal space representation in humans.,none,target.analysis.primary_analysis_inclusion_rule,analysis_only,not_covered_by_current_audit,review_new_atomic_leaf_from_primary_source,,,,
P2,82.78,doi:10.1371/journal.pone.0044306,canzoneri_2012_dynamic_sounds,Dynamic sounds capture the boundaries of peripersonal space representation in humans.,none,target.analysis.primary_outcome,analysis_only,not_covered_by_current_audit,review_new_atomic_leaf_from_primary_source,,,,
P2,82.78,doi:10.1371/journal.pone.0044306,canzoneri_2012_dynamic_sounds,Dynamic sounds capture the boundaries of peripersonal space representation in humans.,none,target.analysis.proximity_coding,analysis_only,not_covered_by_current_audit,review_new_atomic_leaf_from_primary_source,,,,
P2,82.78,doi:10.1371/journal.pone.0044306,canzoneri_2012_dynamic_sounds,Dynamic sounds capture the boundaries of peripersonal space representation in humans.,none,target.analysis.quality_gate_criteria,analysis_only,not_covered_by_current_audit,review_new_atomic_leaf_from_primary_source,,,,
P2,82.78,doi:10.1371/journal.pone.0044306,canzoneri_2012_dynamic_sounds,Dynamic sounds capture the boundaries of peripersonal space representation in humans.,none,target.analysis.sigmoid_boundary_definition,analysis_only,not_covered_by_current_audit,review_new_atomic_leaf_from_primary_source,,,,
P2,82.78,doi:10.1371/journal.pone.0044306,canzoneri_2012_dynamic_sounds,Dynamic sounds capture the boundaries of peripersonal space representation in humans.,none,target.analysis.topup_analysis_handling,analysis_only,not_covered_by_current_audit,review_new_atomic_leaf_from_primary_source,,,,
P2,82.78,doi:10.1371/journal.pone.0044306,canzoneri_2012_dynamic_sounds,Dynamic sounds capture the boundaries of peripersonal space representation in humans.,none,target.analysis.uncertainty_metric,analysis_only,not_covered_by_current_audit,review_new_atomic_leaf_from_primary_source,,,,
P2,82.78,doi:10.1371/journal.pone.0044306,canzoneri_2012_dynamic_sounds,Dynamic sounds capture the boundaries of peripersonal space representation in humans.,none,target.runtime.audio_device_driver_route,runtime_only,not_covered_by_current_audit,review_new_atomic_leaf_from_primary_source,,,,
P2,82.78,doi:10.1371/journal.pone.0044306,canzoneri_2012_dynamic_sounds,Dynamic sounds capture the boundaries of peripersonal space representation in humans.,none,target.runtime.output_channel_mapping,runtime_only,not_covered_by_current_audit,review_new_atomic_leaf_from_primary_source,,,,
