priority_tier,priority_score,node_id,title,year,doi,publication_url,toolkit_status,network_prominence_rank,layer,segment,parameter_key,parameter_label,current_status,review_action,audit_record_ids,template_ids,source_statuses,notes
P2,80.69,doi:10.1016/j.tics.2016.01.005,Variability in Multisensory Responses Predicts the Self-Space.,2016,10.1016/j.tics.2016.01.005,https://doi.org/10.1016/j.tics.2016.01.005,not_assessed,35,publication_evidence,2,PUB.S2.task_sequence_rules,Task-critical sequence rules,not_assessed,create_literature_audit,,,not_assessed,Use Evidence Detail for per-record values and source pointers; do not infer across publication variants.
P2,80.69,doi:10.1016/j.tics.2016.01.005,Variability in Multisensory Responses Predicts the Self-Space.,2016,10.1016/j.tics.2016.01.005,https://doi.org/10.1016/j.tics.2016.01.005,not_assessed,35,publication_evidence,2,PUB.S2.trial_rows_families,Trial rows/families,not_assessed,create_literature_audit,,,not_assessed,Use Evidence Detail for per-record values and source pointers; do not infer across publication variants.
P2,80.69,doi:10.1016/j.tics.2016.01.005,Variability in Multisensory Responses Predicts the Self-Space.,2016,10.1016/j.tics.2016.01.005,https://doi.org/10.1016/j.tics.2016.01.005,not_assessed,35,publication_evidence,3,PUB.S3.baseline_strategy,Baseline strategy,not_assessed,create_literature_audit,,,not_assessed,Use Evidence Detail for per-record values and source pointers; do not infer across publication variants.
P2,80.69,doi:10.1016/j.tics.2016.01.005,Variability in Multisensory Responses Predicts the Self-Space.,2016,10.1016/j.tics.2016.01.005,https://doi.org/10.1016/j.tics.2016.01.005,not_assessed,35,publication_evidence,3,PUB.S3.baseline_timing,Baseline SOAs/timing,not_assessed,create_literature_audit,,,not_assessed,Use Evidence Detail for per-record values and source pointers; do not infer across publication variants.
P2,80.69,doi:10.1016/j.tics.2016.01.005,Variability in Multisensory Responses Predicts the Self-Space.,2016,10.1016/j.tics.2016.01.005,https://doi.org/10.1016/j.tics.2016.01.005,not_assessed,35,publication_evidence,3,PUB.S3.catch_trial_type,Catch-trial type,not_assessed,create_literature_audit,,,not_assessed,Use Evidence Detail for per-record values and source pointers; do not infer across publication variants.
P2,80.69,doi:10.1016/j.tics.2016.01.005,Variability in Multisensory Responses Predicts the Self-Space.,2016,10.1016/j.tics.2016.01.005,https://doi.org/10.1016/j.tics.2016.01.005,not_assessed,35,publication_evidence,3,PUB.S3.soa_table,SOA/distance-at-touch table,not_assessed,create_literature_audit,,,not_assessed,Use Evidence Detail for per-record values and source pointers; do not infer across publication variants.
P2,80.69,doi:10.1016/j.tics.2016.01.005,Variability in Multisensory Responses Predicts the Self-Space.,2016,10.1016/j.tics.2016.01.005,https://doi.org/10.1016/j.tics.2016.01.005,not_assessed,35,publication_evidence,3,PUB.S3.tactile_stimulus,Tactile stimulus,not_assessed,create_literature_audit,,,not_assessed,Use Evidence Detail for per-record values and source pointers; do not infer across publication variants.
P2,80.69,doi:10.1016/j.tics.2016.01.005,Variability in Multisensory Responses Predicts the Self-Space.,2016,10.1016/j.tics.2016.01.005,https://doi.org/10.1016/j.tics.2016.01.005,not_assessed,35,publication_evidence,4,PUB.S4.baseline_count,Baseline count,not_assessed,create_literature_audit,,,not_assessed,Use Evidence Detail for per-record values and source pointers; do not infer across publication variants.
P2,80.69,doi:10.1016/j.tics.2016.01.005,Variability in Multisensory Responses Predicts the Self-Space.,2016,10.1016/j.tics.2016.01.005,https://doi.org/10.1016/j.tics.2016.01.005,not_assessed,35,publication_evidence,4,PUB.S4.block_count,Block count,not_assessed,create_literature_audit,,,not_assessed,Use Evidence Detail for per-record values and source pointers; do not infer across publication variants.
P2,80.69,doi:10.1016/j.tics.2016.01.005,Variability in Multisensory Responses Predicts the Self-Space.,2016,10.1016/j.tics.2016.01.005,https://doi.org/10.1016/j.tics.2016.01.005,not_assessed,35,publication_evidence,4,PUB.S4.catch_count,Catch count,not_assessed,create_literature_audit,,,not_assessed,Use Evidence Detail for per-record values and source pointers; do not infer across publication variants.
P2,80.69,doi:10.1016/j.tics.2016.01.005,Variability in Multisensory Responses Predicts the Self-Space.,2016,10.1016/j.tics.2016.01.005,https://doi.org/10.1016/j.tics.2016.01.005,not_assessed,35,publication_evidence,4,PUB.S4.repetitions_per_tactile_soa_condition,Repetitions per tactile SOA/condition,not_assessed,create_literature_audit,,,not_assessed,Use Evidence Detail for per-record values and source pointers; do not infer across publication variants.
P2,80.69,doi:10.1016/j.tics.2016.01.005,Variability in Multisensory Responses Predicts the Self-Space.,2016,10.1016/j.tics.2016.01.005,https://doi.org/10.1016/j.tics.2016.01.005,not_assessed,35,publication_evidence,4,PUB.S4.total_trial_count,Total trial count,not_assessed,create_literature_audit,,,not_assessed,Use Evidence Detail for per-record values and source pointers; do not infer across publication variants.
P2,80.59,doi:10.1109/whc.2017.7989970,Vibration on the soles of the feet evoking a sensation of walking expands peripersonal space,2017,10.1109/whc.2017.7989970,https://doi.org/10.1109/whc.2017.7989970,supported_incomplete,68,toolkit_implementation,0,KIT.S0.profile_gap,Segment 0 profile gap,no_profile,create_profile_after_evidence_review,amemiya_2017_pseudowalking_footsole,,paywalled,Check the profile manifest and publication evidence before encoding a value.
P2,80.59,doi:10.1109/whc.2017.7989970,Vibration on the soles of the feet evoking a sensation of walking expands peripersonal space,2017,10.1109/whc.2017.7989970,https://doi.org/10.1109/whc.2017.7989970,supported_incomplete,68,toolkit_implementation,0,KIT.S0.profile_identity,Profile identity,no_profile,create_profile_after_evidence_review,amemiya_2017_pseudowalking_footsole,,paywalled,Check the profile manifest and publication evidence before encoding a value.
P2,80.59,doi:10.1109/whc.2017.7989970,Vibration on the soles of the feet evoking a sensation of walking expands peripersonal space,2017,10.1109/whc.2017.7989970,https://doi.org/10.1109/whc.2017.7989970,supported_incomplete,68,toolkit_implementation,0,KIT.S0.profile_parameter_provenance,Profile parameter provenance,no_profile,create_profile_after_evidence_review,amemiya_2017_pseudowalking_footsole,,paywalled,Check the profile manifest and publication evidence before encoding a value.
P2,80.59,doi:10.1109/whc.2017.7989970,Vibration on the soles of the feet evoking a sensation of walking expands peripersonal space,2017,10.1109/whc.2017.7989970,https://doi.org/10.1109/whc.2017.7989970,supported_incomplete,68,toolkit_implementation,0,KIT.S0.publication_reference,Publication reference,no_profile,create_profile_after_evidence_review,amemiya_2017_pseudowalking_footsole,,paywalled,Check the profile manifest and publication evidence before encoding a value.
P2,80.59,doi:10.1109/whc.2017.7989970,Vibration on the soles of the feet evoking a sensation of walking expands peripersonal space,2017,10.1109/whc.2017.7989970,https://doi.org/10.1109/whc.2017.7989970,supported_incomplete,68,toolkit_implementation,1,KIT.S1.profile_gap,Segment 1 profile gap,no_profile,create_profile_after_evidence_review,amemiya_2017_pseudowalking_footsole,,paywalled,Check the profile manifest and publication evidence before encoding a value.
P2,80.59,doi:10.1109/whc.2017.7989970,Vibration on the soles of the feet evoking a sensation of walking expands peripersonal space,2017,10.1109/whc.2017.7989970,https://doi.org/10.1109/whc.2017.7989970,supported_incomplete,68,toolkit_implementation,1,KIT.S1.source_stimulus_inventory,Source stimulus inventory,no_profile,create_profile_after_evidence_review,amemiya_2017_pseudowalking_footsole,,paywalled,Check the profile manifest and publication evidence before encoding a value.
P2,80.59,doi:10.1109/whc.2017.7989970,Vibration on the soles of the feet evoking a sensation of walking expands peripersonal space,2017,10.1109/whc.2017.7989970,https://doi.org/10.1109/whc.2017.7989970,supported_incomplete,68,toolkit_implementation,1,KIT.S1.stimulus_duration,Stimulus duration,no_profile,create_profile_after_evidence_review,amemiya_2017_pseudowalking_footsole,,paywalled,Check the profile manifest and publication evidence before encoding a value.
P2,80.59,doi:10.1109/whc.2017.7989970,Vibration on the soles of the feet evoking a sensation of walking expands peripersonal space,2017,10.1109/whc.2017.7989970,https://doi.org/10.1109/whc.2017.7989970,supported_incomplete,68,toolkit_implementation,1,KIT.S1.trajectory_snapshots,Trajectory snapshots,no_profile,create_profile_after_evidence_review,amemiya_2017_pseudowalking_footsole,,paywalled,Check the profile manifest and publication evidence before encoding a value.
P2,80.59,doi:10.1109/whc.2017.7989970,Vibration on the soles of the feet evoking a sensation of walking expands peripersonal space,2017,10.1109/whc.2017.7989970,https://doi.org/10.1109/whc.2017.7989970,supported_incomplete,68,toolkit_implementation,2,KIT.S2.iti_jitter_policy,ITI/jitter policy,no_profile,create_profile_after_evidence_review,amemiya_2017_pseudowalking_footsole,,paywalled,Check the profile manifest and publication evidence before encoding a value.
P2,80.59,doi:10.1109/whc.2017.7989970,Vibration on the soles of the feet evoking a sensation of walking expands peripersonal space,2017,10.1109/whc.2017.7989970,https://doi.org/10.1109/whc.2017.7989970,supported_incomplete,68,toolkit_implementation,2,KIT.S2.jitter_values_ms,Jitter values,no_profile,create_profile_after_evidence_review,amemiya_2017_pseudowalking_footsole,,paywalled,Check the profile manifest and publication evidence before encoding a value.
P2,80.59,doi:10.1109/whc.2017.7989970,Vibration on the soles of the feet evoking a sensation of walking expands peripersonal space,2017,10.1109/whc.2017.7989970,https://doi.org/10.1109/whc.2017.7989970,supported_incomplete,68,toolkit_implementation,2,KIT.S2.profile_gap,Segment 2 profile gap,no_profile,create_profile_after_evidence_review,amemiya_2017_pseudowalking_footsole,,paywalled,Check the profile manifest and publication evidence before encoding a value.
P2,80.59,doi:10.1109/whc.2017.7989970,Vibration on the soles of the feet evoking a sensation of walking expands peripersonal space,2017,10.1109/whc.2017.7989970,https://doi.org/10.1109/whc.2017.7989970,supported_incomplete,68,toolkit_implementation,2,KIT.S2.trial_sequence_rows,Trial sequence rows,no_profile,create_profile_after_evidence_review,amemiya_2017_pseudowalking_footsole,,paywalled,Check the profile manifest and publication evidence before encoding a value.
P2,80.59,doi:10.1109/whc.2017.7989970,Vibration on the soles of the feet evoking a sensation of walking expands peripersonal space,2017,10.1109/whc.2017.7989970,https://doi.org/10.1109/whc.2017.7989970,supported_incomplete,68,toolkit_implementation,3,KIT.S3.baseline_count,Baseline count,no_profile,create_profile_after_evidence_review,amemiya_2017_pseudowalking_footsole,,paywalled,Check the profile manifest and publication evidence before encoding a value.
P2,80.59,doi:10.1109/whc.2017.7989970,Vibration on the soles of the feet evoking a sensation of walking expands peripersonal space,2017,10.1109/whc.2017.7989970,https://doi.org/10.1109/whc.2017.7989970,supported_incomplete,68,toolkit_implementation,3,KIT.S3.baseline_mode,Baseline mode,no_profile,create_profile_after_evidence_review,amemiya_2017_pseudowalking_footsole,,paywalled,Check the profile manifest and publication evidence before encoding a value.
P2,80.59,doi:10.1109/whc.2017.7989970,Vibration on the soles of the feet evoking a sensation of walking expands peripersonal space,2017,10.1109/whc.2017.7989970,https://doi.org/10.1109/whc.2017.7989970,supported_incomplete,68,toolkit_implementation,3,KIT.S3.catch_mode,Catch mode,no_profile,create_profile_after_evidence_review,amemiya_2017_pseudowalking_footsole,,paywalled,Check the profile manifest and publication evidence before encoding a value.
P2,80.59,doi:10.1109/whc.2017.7989970,Vibration on the soles of the feet evoking a sensation of walking expands peripersonal space,2017,10.1109/whc.2017.7989970,https://doi.org/10.1109/whc.2017.7989970,supported_incomplete,68,toolkit_implementation,3,KIT.S3.profile_gap,Segment 3 profile gap,no_profile,create_profile_after_evidence_review,amemiya_2017_pseudowalking_footsole,,paywalled,Check the profile manifest and publication evidence before encoding a value.
P2,80.59,doi:10.1109/whc.2017.7989970,Vibration on the soles of the feet evoking a sensation of walking expands peripersonal space,2017,10.1109/whc.2017.7989970,https://doi.org/10.1109/whc.2017.7989970,supported_incomplete,68,toolkit_implementation,3,KIT.S3.soa_values_ms,SOA values,no_profile,create_profile_after_evidence_review,amemiya_2017_pseudowalking_footsole,,paywalled,Check the profile manifest and publication evidence before encoding a value.
P2,80.59,doi:10.1109/whc.2017.7989970,Vibration on the soles of the feet evoking a sensation of walking expands peripersonal space,2017,10.1109/whc.2017.7989970,https://doi.org/10.1109/whc.2017.7989970,supported_incomplete,68,toolkit_implementation,3,KIT.S3.tactile_sites,Tactile sites,no_profile,create_profile_after_evidence_review,amemiya_2017_pseudowalking_footsole,,paywalled,Check the profile manifest and publication evidence before encoding a value.
